model,dataset,subset,horizon,ADE,FDE,baseline_ADE,baseline_FDE,improvement,ci_low,ci_high,episodes,alpha_mean,failure_prob,intervention_rate,false_intervention_rate,residual_mag
goal_interaction_residual,tgsim_i90,baseline_failure,25,0.792248,1.93434,0.522242,1.470105,-0.315784,-1.450955,0.118515,5,0.397429,0.559639,0.6,0.0,2.147702
goal_interaction_residual,tgsim_i90,baseline_failure,50,2.285049,5.52226,1.803892,4.643147,-0.189336,-0.568169,0.092418,5,0.397429,0.559639,0.6,0.0,2.147702
goal_interaction_residual,tgsim_i90,baseline_failure,100,5.485778,12.358656,5.039774,11.775393,-0.049532,-0.191584,0.518242,5,0.397429,0.559639,0.6,0.0,2.147702
goal_interaction_residual,tgsim_i90,traffic,1,0.006646,0.006646,0.006646,0.006646,0.0,0.0,0.0,6,0.386576,0.548471,0.6,0.1,2.156596
goal_interaction_residual,tgsim_i90,traffic,10,0.108784,0.268686,0.11102,0.273352,0.017071,-0.068411,0.045511,6,0.386576,0.548471,0.6,0.1,2.156596
goal_interaction_residual,tgsim_i90,traffic,25,0.730541,1.79061,0.593701,1.598133,-0.120439,-1.203324,0.282394,6,0.386576,0.548471,0.6,0.1,2.156596
goal_interaction_residual,tgsim_i90,traffic,50,2.127056,5.000061,1.863436,4.548539,-0.099267,-0.468003,0.218382,6,0.386576,0.548471,0.6,0.1,2.156596
goal_interaction_residual,tgsim_i90,traffic,100,5.042826,10.407355,4.693825,10.327657,-0.007717,-0.093298,0.602535,6,0.386576,0.548471,0.6,0.1,2.156596
goal_interaction_residual,tgsim_i90,verified_t50,1,0.006646,0.006646,0.006646,0.006646,0.0,0.0,0.0,6,0.386576,0.548471,0.6,0.1,2.156596
goal_interaction_residual,tgsim_i90,verified_t50,10,0.108784,0.268686,0.11102,0.273352,0.017071,-0.068411,0.045511,6,0.386576,0.548471,0.6,0.1,2.156596
goal_interaction_residual,tgsim_i90,verified_t50,25,0.730541,1.79061,0.593701,1.598133,-0.120439,-1.203324,0.282394,6,0.386576,0.548471,0.6,0.1,2.156596
goal_interaction_residual,tgsim_i90,verified_t50,50,2.127056,5.000061,1.863436,4.548539,-0.099267,-0.468003,0.218382,6,0.386576,0.548471,0.6,0.1,2.156596
goal_interaction_residual,tgsim_i90,verified_t50,100,5.042826,10.407355,4.693825,10.327657,-0.007717,-0.093298,0.602535,6,0.386576,0.548471,0.6,0.1,2.156596
goal_interaction_residual,tgsim_i90,verified_t100,1,0.006646,0.006646,0.006646,0.006646,0.0,0.0,0.0,6,0.386576,0.548471,0.6,0.1,2.156596
goal_interaction_residual,tgsim_i90,verified_t100,10,0.108784,0.268686,0.11102,0.273352,0.017071,-0.068411,0.045511,6,0.386576,0.548471,0.6,0.1,2.156596
goal_interaction_residual,tgsim_i90,verified_t100,25,0.730541,1.79061,0.593701,1.598133,-0.120439,-1.203324,0.282394,6,0.386576,0.548471,0.6,0.1,2.156596
goal_interaction_residual,tgsim_i90,verified_t100,50,2.127056,5.000061,1.863436,4.548539,-0.099267,-0.468003,0.218382,6,0.386576,0.548471,0.6,0.1,2.156596
goal_interaction_residual,tgsim_i90,verified_t100,100,5.042826,10.407355,4.693825,10.327657,-0.007717,-0.093298,0.602535,6,0.386576,0.548471,0.6,0.1,2.156596
goal_interaction_residual,tgsim_i90,scene_grounded,1,0.006646,0.006646,0.006646,0.006646,0.0,0.0,0.0,6,0.386576,0.548471,0.6,0.1,2.156596
goal_interaction_residual,tgsim_i90,scene_grounded,10,0.108784,0.268686,0.11102,0.273352,0.017071,-0.068411,0.045511,6,0.386576,0.548471,0.6,0.1,2.156596
goal_interaction_residual,tgsim_i90,scene_grounded,25,0.730541,1.79061,0.593701,1.598133,-0.120439,-1.203324,0.282394,6,0.386576,0.548471,0.6,0.1,2.156596
goal_interaction_residual,tgsim_i90,scene_grounded,50,2.127056,5.000061,1.863436,4.548539,-0.099267,-0.468003,0.218382,6,0.386576,0.548471,0.6,0.1,2.156596
goal_interaction_residual,tgsim_i90,scene_grounded,100,5.042826,10.407355,4.693825,10.327657,-0.007717,-0.093298,0.602535,6,0.386576,0.548471,0.6,0.1,2.156596
goal_interaction_residual,trajnet,all,1,0.059189,0.059189,0.059189,0.059189,0.0,0.0,0.0,7,0.0,0.382661,0.0,0.0,1.140309
goal_interaction_residual,trajnet,all,10,0.82033,1.434586,0.82033,1.434586,0.0,0.0,0.0,7,0.0,0.382661,0.0,0.0,1.140309
goal_interaction_residual,trajnet,easy,1,0.019507,0.019507,0.019507,0.019507,0.0,0.0,0.0,2,0.0,0.500397,0.0,0.0,1.616028
goal_interaction_residual,trajnet,easy,10,0.121791,0.18701,0.121791,0.18701,0.0,0.0,0.0,2,0.0,0.500397,0.0,0.0,1.616028
goal_interaction_residual,trajnet,medium,1,0.0,0.0,0.0,0.0,0.0,,,1,0.0,0.01178,0.0,0.0,0.103646
goal_interaction_residual,trajnet,medium,10,0.013868,0.069338,0.013868,0.069338,0.0,,,1,0.0,0.01178,0.0,0.0,0.103646
goal_interaction_residual,trajnet,hard,1,0.093828,0.093828,0.093828,0.093828,0.0,0.0,0.0,4,0.0,0.416514,0.0,0.0,1.161615
goal_interaction_residual,trajnet,hard,10,1.371215,2.399685,1.371215,2.399685,0.0,0.0,0.0,4,0.0,0.416514,0.0,0.0,1.161615
goal_interaction_residual,trajnet,baseline_failure,1,0.093828,0.093828,0.093828,0.093828,0.0,0.0,0.0,4,0.0,0.416514,0.0,0.0,1.161615
goal_interaction_residual,trajnet,baseline_failure,10,1.371215,2.399685,1.371215,2.399685,0.0,0.0,0.0,4,0.0,0.416514,0.0,0.0,1.161615
goal_interaction_residual,trajnet,pedestrian_drone,1,0.059189,0.059189,0.059189,0.059189,0.0,0.0,0.0,7,0.0,0.382661,0.0,0.0,1.140309
goal_interaction_residual,trajnet,pedestrian_drone,10,0.82033,1.434586,0.82033,1.434586,0.0,0.0,0.0,7,0.0,0.382661,0.0,0.0,1.140309
goal_interaction_residual,trajnet,scene_grounded,1,0.059189,0.059189,0.059189,0.059189,0.0,0.0,0.0,7,0.0,0.382661,0.0,0.0,1.140309
goal_interaction_residual,trajnet,scene_grounded,10,0.82033,1.434586,0.82033,1.434586,0.0,0.0,0.0,7,0.0,0.382661,0.0,0.0,1.140309
goal_scene_interaction_residual,eth_ucy,all,1,0.084168,0.084168,0.084168,0.084168,0.0,0.0,0.0,6,0.121131,0.120593,0.25,0.083333,0.639576
goal_scene_interaction_residual,eth_ucy,all,10,0.389381,0.679888,0.395439,0.713643,0.0473,-0.337529,0.099858,6,0.121131,0.120593,0.25,0.083333,0.639576
goal_scene_interaction_residual,eth_ucy,easy,1,0.0,0.0,0.0,0.0,0.0,,,1,0.033914,0.033435,0.0,0.0,0.141416
goal_scene_interaction_residual,eth_ucy,easy,10,0.010199,0.018544,0.0,0.0,-0.185437,,,1,0.033914,0.033435,0.0,0.0,0.141416
goal_scene_interaction_residual,eth_ucy,medium,1,0.012018,0.012018,0.012018,0.012018,0.0,0.0,0.0,3,0.123776,0.124114,0.166667,0.166667,0.428103
goal_scene_interaction_residual,eth_ucy,medium,10,0.208712,0.354548,0.144023,0.263202,-0.347059,-0.607027,-0.028638,3,0.123776,0.124114,0.166667,0.166667,0.428103
goal_scene_interaction_residual,eth_ucy,hard,1,0.234475,0.234475,0.234475,0.234475,0.0,0.0,0.0,2,0.160772,0.158891,0.5,0.0,1.205865
goal_scene_interaction_residual,eth_ucy,hard,10,0.849974,1.49857,0.970284,1.746128,0.141776,-0.087727,0.326128,2,0.160772,0.158891,0.5,0.0,1.205865
goal_scene_interaction_residual,eth_ucy,baseline_failure,1,0.234475,0.234475,0.234475,0.234475,0.0,0.0,0.0,2,0.160772,0.158891,0.5,0.0,1.205865
goal_scene_interaction_residual,eth_ucy,baseline_failure,10,0.849974,1.49857,0.970284,1.746128,0.141776,-0.087727,0.326128,2,0.160772,0.158891,0.5,0.0,1.205865
goal_scene_interaction_residual,eth_ucy,pedestrian_drone,1,0.084168,0.084168,0.084168,0.084168,0.0,0.0,0.0,6,0.121131,0.120593,0.25,0.083333,0.639576
goal_scene_interaction_residual,eth_ucy,pedestrian_drone,10,0.389381,0.679888,0.395439,0.713643,0.0473,-0.337529,0.099858,6,0.121131,0.120593,0.25,0.083333,0.639576
goal_scene_interaction_residual,eth_ucy,scene_grounded,1,0.084168,0.084168,0.084168,0.084168,0.0,0.0,0.0,6,0.121131,0.120593,0.25,0.083333,0.639576
goal_scene_interaction_residual,eth_ucy,scene_grounded,10,0.389381,0.679888,0.395439,0.713643,0.0473,-0.337529,0.099858,6,0.121131,0.120593,0.25,0.083333,0.639576
goal_scene_interaction_residual,tgsim,all,1,0.001326,0.001326,0.001326,0.001326,0.0,0.0,0.0,4,0.0082,0.576926,0.0,0.0,1.351631
goal_scene_interaction_residual,tgsim,all,10,0.042995,0.112033,0.042997,0.112008,-0.000222,-0.00145,0.00081,4,0.0082,0.576926,0.0,0.0,1.351631
goal_scene_interaction_residual,tgsim,all,25,0.26278,0.763787,0.257363,0.75285,-0.014527,-0.095096,-0.006477,4,0.0082,0.576926,0.0,0.0,1.351631
goal_scene_interaction_residual,tgsim,all,50,0.997924,2.655927,0.982001,2.62938,-0.010096,-0.334829,0.213747,4,0.0082,0.576926,0.0,0.0,1.351631
goal_scene_interaction_residual,tgsim,all,100,2.659638,6.062032,2.659638,6.062032,0.0,0.0,0.0,4,0.0082,0.576926,0.0,0.0,1.351631
goal_scene_interaction_residual,tgsim,medium,1,0.000224,0.000224,0.000224,0.000224,0.0,0.0,0.0,2,0.0082,0.579673,0.0,0.0,1.280777
goal_scene_interaction_residual,tgsim,medium,10,0.004032,0.011067,0.003985,0.010922,-0.00145,-0.001916,-0.000984,2,0.0082,0.579673,0.0,0.0,1.280777
goal_scene_interaction_residual,tgsim,medium,25,0.017398,0.029372,0.012411,0.019863,-0.095096,-0.118239,-0.071952,2,0.0082,0.579673,0.0,0.0,1.280777
goal_scene_interaction_residual,tgsim,medium,50,0.047222,0.108559,0.027277,0.069851,-0.38708,-0.367239,-0.302418,2,0.0082,0.579673,0.0,0.0,1.280777
goal_scene_interaction_residual,tgsim,medium,100,0.064928,0.129012,0.064928,0.129012,0.0,0.0,0.0,2,0.0082,0.579673,0.0,0.0,1.280777
goal_scene_interaction_residual,tgsim,hard,1,0.002428,0.002428,0.002428,0.002428,0.0,0.0,0.0,2,0.0082,0.574178,0.0,0.0,1.422486
goal_scene_interaction_residual,tgsim,hard,10,0.081957,0.212999,0.08201,0.213094,0.000447,0.000119,0.001408,2,0.0082,0.574178,0.0,0.0,1.422486
goal_scene_interaction_residual,tgsim,hard,25,0.508161,1.498202,0.502315,1.485838,-0.008322,-0.008202,-0.004752,2,0.0082,0.574178,0.0,0.0,1.422486
goal_scene_interaction_residual,tgsim,hard,50,1.948626,5.203294,1.936726,5.18891,-0.002772,-0.006544,0.385803,2,0.0082,0.574178,0.0,0.0,1.422486
goal_scene_interaction_residual,tgsim,hard,100,5.254347,11.995052,5.254347,11.995052,0.0,0.0,0.0,2,0.0082,0.574178,0.0,0.0,1.422486
goal_scene_interaction_residual,tgsim,baseline_failure,1,0.004669,0.004669,0.004669,0.004669,0.0,,,1,0.0082,0.6004,0.0,0.0,1.693722
goal_scene_interaction_residual,tgsim,baseline_failure,10,0.159921,0.418149,0.159947,0.418199,0.000119,,,1,0.0082,0.6004,0.0,0.0,1.693722
goal_scene_interaction_residual,tgsim,baseline_failure,25,1.010637,2.981234,0.998028,2.956981,-0.008202,,,1,0.0082,0.6004,0.0,0.0,1.693722
goal_scene_interaction_residual,tgsim,baseline_failure,50,3.881355,10.359729,3.847094,10.292379,-0.006544,,,1,0.0082,0.6004,0.0,0.0,1.693722
goal_scene_interaction_residual,tgsim,baseline_failure,100,10.089779,20.967461,10.089779,20.967461,0.0,,,1,0.0082,0.6004,0.0,0.0,1.693722
goal_scene_interaction_residual,tgsim,traffic,1,0.001326,0.001326,0.001326,0.001326,0.0,0.0,0.0,4,0.0082,0.576926,0.0,0.0,1.351631
goal_scene_interaction_residual,tgsim,traffic,10,0.042995,0.112033,0.042997,0.112008,-0.000222,-0.00145,0.00081,4,0.0082,0.576926,0.0,0.0,1.351631
goal_scene_interaction_residual,tgsim,traffic,25,0.26278,0.763787,0.257363,0.75285,-0.014527,-0.095096,-0.006477,4,0.0082,0.576926,0.0,0.0,1.351631
goal_scene_interaction_residual,tgsim,traffic,50,0.997924,2.655927,0.982001,2.62938,-0.010096,-0.334829,0.213747,4,0.0082,0.576926,0.0,0.0,1.351631
goal_scene_interaction_residual,tgsim,traffic,100,2.659638,6.062032,2.659638,6.062032,0.0,0.0,0.0,4,0.0082,0.576926,0.0,0.0,1.351631
goal_scene_interaction_residual,tgsim,verified_t50,1,0.001326,0.001326,0.001326,0.001326,0.0,0.0,0.0,4,0.0082,0.576926,0.0,0.0,1.351631
goal_scene_interaction_residual,tgsim,verified_t50,10,0.042995,0.112033,0.042997,0.112008,-0.000222,-0.00145,0.00081,4,0.0082,0.576926,0.0,0.0,1.351631
goal_scene_interaction_residual,tgsim,verified_t50,25,0.26278,0.763787,0.257363,0.75285,-0.014527,-0.095096,-0.006477,4,0.0082,0.576926,0.0,0.0,1.351631
goal_scene_interaction_residual,tgsim,verified_t50,50,0.997924,2.655927,0.982001,2.62938,-0.010096,-0.334829,0.213747,4,0.0082,0.576926,0.0,0.0,1.351631
goal_scene_interaction_residual,tgsim,verified_t50,100,2.659638,6.062032,2.659638,6.062032,0.0,0.0,0.0,4,0.0082,0.576926,0.0,0.0,1.351631
goal_scene_interaction_residual,tgsim,verified_t100,1,0.001326,0.001326,0.001326,0.001326,0.0,0.0,0.0,4,0.0082,0.576926,0.0,0.0,1.351631
goal_scene_interaction_residual,tgsim,verified_t100,10,0.042995,0.112033,0.042997,0.112008,-0.000222,-0.00145,0.00081,4,0.0082,0.576926,0.0,0.0,1.351631
goal_scene_interaction_residual,tgsim,verified_t100,25,0.26278,0.763787,0.257363,0.75285,-0.014527,-0.095096,-0.006477,4,0.0082,0.576926,0.0,0.0,1.351631
goal_scene_interaction_residual,tgsim,verified_t100,50,0.997924,2.655927,0.982001,2.62938,-0.010096,-0.334829,0.213747,4,0.0082,0.576926,0.0,0.0,1.351631
goal_scene_interaction_residual,tgsim,verified_t100,100,2.659638,6.062032,2.659638,6.062032,0.0,0.0,0.0,4,0.0082,0.576926,0.0,0.0,1.351631
goal_scene_interaction_residual,tgsim,scene_grounded,1,0.001326,0.001326,0.001326,0.001326,0.0,0.0,0.0,4,0.0082,0.576926,0.0,0.0,1.351631
goal_scene_interaction_residual,tgsim,scene_grounded,10,0.042995,0.112033,0.042997,0.112008,-0.000222,-0.00145,0.00081,4,0.0082,0.576926,0.0,0.0,1.351631
goal_scene_interaction_residual,tgsim,scene_grounded,25,0.26278,0.763787,0.257363,0.75285,-0.014527,-0.095096,-0.006477,4,0.0082,0.576926,0.0,0.0,1.351631
goal_scene_interaction_residual,tgsim,scene_grounded,50,0.997924,2.655927,0.982001,2.62938,-0.010096,-0.334829,0.213747,4,0.0082,0.576926,0.0,0.0,1.351631
goal_scene_interaction_residual,tgsim,scene_grounded,100,2.659638,6.062032,2.659638,6.062032,0.0,0.0,0.0,4,0.0082,0.576926,0.0,0.0,1.351631
goal_scene_interaction_residual,tgsim_i90,all,1,0.006646,0.006646,0.006646,0.006646,0.0,0.0,0.0,6,0.374028,0.52792,0.6,0.1,2.258222
goal_scene_interaction_residual,tgsim_i90,all,10,0.111793,0.274429,0.11102,0.273352,-0.003938,-0.079124,0.015661,6,0.374028,0.52792,0.6,0.1,2.258222
goal_scene_interaction_residual,tgsim_i90,all,25,0.726389,1.844917,0.593701,1.598133,-0.15442,-1.147144,0.209469,6,0.374028,0.52792,0.6,0.1,2.258222
goal_scene_interaction_residual,tgsim_i90,all,50,2.027673,4.852704,1.863436,4.548539,-0.066871,-0.552352,0.325028,6,0.374028,0.52792,0.6,0.1,2.258222
goal_scene_interaction_residual,tgsim_i90,all,100,5.011675,11.771389,4.693825,10.327657,-0.139793,-0.218918,0.174218,6,0.374028,0.52792,0.6,0.1,2.258222
goal_scene_interaction_residual,tgsim_i90,hard,1,0.005737,0.005737,0.005737,0.005737,0.0,,,1,0.420808,0.583904,0.6,0.0,1.460678
goal_scene_interaction_residual,tgsim_i90,hard,10,0.089021,0.222277,0.089575,0.222759,0.002165,,,1,0.420808,0.583904,0.6,0.0,1.460678
goal_scene_interaction_residual,tgsim_i90,hard,25,0.545113,1.534901,0.507399,1.470148,-0.044045,,,1,0.420808,0.583904,0.6,0.0,1.460678
goal_scene_interaction_residual,tgsim_i90,hard,50,1.552691,3.445025,1.74692,4.008431,0.140555,,,1,0.420808,0.583904,0.6,0.0,1.460678
goal_scene_interaction_residual,tgsim_i90,hard,100,1.577716,3.625204,3.376514,6.388728,0.432562,,,1,0.420808,0.583904,0.6,0.0,1.460678
goal_scene_interaction_residual,tgsim_i90,extreme,1,0.006827,0.006827,0.006827,0.006827,0.0,0.0,0.0,5,0.364673,0.516723,0.6,0.12,2.41773
goal_scene_interaction_residual,tgsim_i90,extreme,10,0.116347,0.284859,0.115309,0.283471,-0.004898,-0.083777,0.018294,5,0.364673,0.516723,0.6,0.12,2.41773
goal_scene_interaction_residual,tgsim_i90,extreme,25,0.762644,1.90692,0.610961,1.62373,-0.174407,-1.320544,0.23991,5,0.364673,0.516723,0.6,0.12,2.41773
goal_scene_interaction_residual,tgsim_i90,extreme,50,2.12267,5.13424,1.886739,4.656561,-0.102582,-0.659471,0.35545,5,0.364673,0.516723,0.6,0.12,2.41773
goal_scene_interaction_residual,tgsim_i90,extreme,100,5.698467,13.400627,4.957287,11.115443,-0.205586,-0.247664,0.00407,5,0.364673,0.516723,0.6,0.12,2.41773
goal_scene_interaction_residual,tgsim_i90,baseline_failure,1,0.005499,0.005499,0.005499,0.005499,0.0,0.0,0.0,5,0.393886,0.550017,0.6,0.0,2.235291
goal_scene_interaction_residual,tgsim_i90,baseline_failure,10,0.092577,0.226237,0.090014,0.222019,-0.018997,-0.086925,0.007272,5,0.393886,0.550017,0.6,0.0,2.235291
goal_scene_interaction_residual,tgsim_i90,baseline_failure,25,0.764754,1.935408,0.522242,1.470105,-0.31651,-1.360628,0.067328,5,0.393886,0.550017,0.6,0.0,2.235291
goal_scene_interaction_residual,tgsim_i90,baseline_failure,50,2.226661,5.43163,1.803892,4.643147,-0.169817,-0.683836,0.204766,5,0.393886,0.550017,0.6,0.0,2.235291
goal_scene_interaction_residual,tgsim_i90,baseline_failure,100,5.524897,13.458937,5.039774,11.775393,-0.142971,-0.247664,0.212088,5,0.393886,0.550017,0.6,0.0,2.235291
goal_scene_interaction_residual,tgsim_i90,traffic,1,0.006646,0.006646,0.006646,0.006646,0.0,0.0,0.0,6,0.374028,0.52792,0.6,0.1,2.258222
goal_scene_interaction_residual,tgsim_i90,traffic,10,0.111793,0.274429,0.11102,0.273352,-0.003938,-0.079124,0.015661,6,0.374028,0.52792,0.6,0.1,2.258222
goal_scene_interaction_residual,tgsim_i90,traffic,25,0.726389,1.844917,0.593701,1.598133,-0.15442,-1.147144,0.209469,6,0.374028,0.52792,0.6,0.1,2.258222
goal_scene_interaction_residual,tgsim_i90,traffic,50,2.027673,4.852704,1.863436,4.548539,-0.066871,-0.552352,0.325028,6,0.374028,0.52792,0.6,0.1,2.258222
goal_scene_interaction_residual,tgsim_i90,traffic,100,5.011675,11.771389,4.693825,10.327657,-0.139793,-0.218918,0.174218,6,0.374028,0.52792,0.6,0.1,2.258222
goal_scene_interaction_residual,tgsim_i90,verified_t50,1,0.006646,0.006646,0.006646,0.006646,0.0,0.0,0.0,6,0.374028,0.52792,0.6,0.1,2.258222
goal_scene_interaction_residual,tgsim_i90,verified_t50,10,0.111793,0.274429,0.11102,0.273352,-0.003938,-0.079124,0.015661,6,0.374028,0.52792,0.6,0.1,2.258222
goal_scene_interaction_residual,tgsim_i90,verified_t50,25,0.726389,1.844917,0.593701,1.598133,-0.15442,-1.147144,0.209469,6,0.374028,0.52792,0.6,0.1,2.258222
goal_scene_interaction_residual,tgsim_i90,verified_t50,50,2.027673,4.852704,1.863436,4.548539,-0.066871,-0.552352,0.325028,6,0.374028,0.52792,0.6,0.1,2.258222
goal_scene_interaction_residual,tgsim_i90,verified_t50,100,5.011675,11.771389,4.693825,10.327657,-0.139793,-0.218918,0.174218,6,0.374028,0.52792,0.6,0.1,2.258222
goal_scene_interaction_residual,tgsim_i90,verified_t100,1,0.006646,0.006646,0.006646,0.006646,0.0,0.0,0.0,6,0.374028,0.52792,0.6,0.1,2.258222
goal_scene_interaction_residual,tgsim_i90,verified_t100,10,0.111793,0.274429,0.11102,0.273352,-0.003938,-0.079124,0.015661,6,0.374028,0.52792,0.6,0.1,2.258222
goal_scene_interaction_residual,tgsim_i90,verified_t100,25,0.726389,1.844917,0.593701,1.598133,-0.15442,-1.147144,0.209469,6,0.374028,0.52792,0.6,0.1,2.258222
goal_scene_interaction_residual,tgsim_i90,verified_t100,50,2.027673,4.852704,1.863436,4.548539,-0.066871,-0.552352,0.325028,6,0.374028,0.52792,0.6,0.1,2.258222
